,Location,Lat,Lng,City,LocalizedNeighbourhood,Bathrooms,Bedrooms,Beds,Host_ID,isNewListing,isSuperhost,RoomType,SpaceType,isHomeOrServicedApartment,BasicNightPrice,Taxes,Total_Price
179,Bengaluru,12.9059,77.64365,Bengaluru,HSR Layout,1.0,1.0,1.0,298486900,False,False,Entire home/flat,Entire rental unit,1,2393.14,443.18,2836.3199999999997
180,Bengaluru,12.9247466,77.6131931,Bengaluru,BTM Layout,1.0,1.0,1.0,56571509,False,True,Entire home/flat,Entire rental unit,1,2924.96,620.45,3545.41
181,Bengaluru,12.92563,77.60782,Bengaluru,BTM Layout,1.0,1.0,1.0,430257168,False,False,Entire home/flat,Entire rental unit,1,974.99,974.99,1949.98
182,Bengaluru,12.91663,77.60963,Bengaluru,BTM Layout,1.0,1.0,1.0,237156218,False,True,Entire home/flat,Entire rental unit,1,2393.14,531.81,2924.95
183,Bengaluru,12.90602,77.60773,Bengaluru,BTM Layout,1.0,1.0,1.0,430257168,False,False,Entire home/flat,Entire rental unit,1,1240.89,1240.89,2481.78
184,Bengaluru,12.806780998050172,77.67170025000482,Bommasandra,Kyalasanahalli,1.0,1.0,1.0,593663675,False,True,Entire home/flat,Entire rental unit,1,1684.07,265.91,1949.98
185,Bengaluru,12.80997,77.67677,Bommasandra,Kyalasanahalli,2.0,2.0,3.0,566469320,False,False,Entire home/flat,Entire rental unit,1,2038.61,443.18,2481.79
186,Bengaluru,12.80552,77.67217,Bengaluru,Kyalasanahalli,1.0,1.0,0.0,375859919,False,False,Entire home/flat,Entire rental unit,1,1152.26,177.27,1329.53
187,Bengaluru,12.803225931965644,77.67403897780153,Bommasandra,Kyalasanahalli,1.0,1.0,1.0,272351353,False,False,Entire home/flat,Entire rental unit,1,1152.26,177.27,1329.53
188,Bengaluru,12.80468161806152,77.67105132186934,Bommasandra,Kyalasanahalli,1.0,1.0,1.0,656063743,False,True,Entire home/flat,Entire rental unit,1,1861.34,265.91,2127.25
189,Bengaluru,12.806271995686483,77.67136835665465,Bommasandra,Kyalasanahalli,1.0,1.0,1.0,670713364,False,False,Entire home/flat,Entire rental unit,1,1595.43,265.91,1861.3400000000001
190,Bengaluru,13.03309,77.66793,Bengaluru,Hormavu,2.0,2.0,2.0,236606750,False,False,Entire home/flat,Entire serviced apartment,1,3456.77,797.72,4254.49
191,Bengaluru,12.937643671761498,77.57413917182771,Bengaluru,Basavanagudi,1.0,1.0,1.0,168896202,False,False,Entire home/flat,Entire serviced apartment,1,6293.09,1240.89,7533.9800000000005
193,Bengaluru,13.10138,77.58484,Bengaluru,Yelahanka Satellite Town,2.0,2.0,2.0,256796503,False,False,Entire home/flat,Entire serviced apartment,1,7533.98,6824.9,14358.88
194,Bengaluru,13.05281,77.59784,Bengaluru,Hebbal Kempapura,1.0,1.0,1.0,236606750,False,False,Entire home/flat,Entire serviced apartment,1,1949.97,443.18,2393.15
196,Bengaluru,12.92199,77.67714,Bengaluru,Bellandur,1.0,1.0,1.0,423630307,False,False,Entire home/flat,Entire serviced apartment,1,2481.78,443.18,2924.96
197,Bengaluru,12.977540652002617,77.64151995714722,Bengaluru,Indira Nagar,1.0,1.0,2.0,503522858,False,False,Entire home/flat,Entire serviced apartment,1,5849.91,1418.16,7268.07
198,Bengaluru,12.9925046,77.6098329,Bengaluru,Pulikeshi Nagar,1.0,1.0,1.0,709431256,False,True,Entire home/flat,Entire serviced apartment,1,3899.94,797.72,4697.66
200,Bengaluru,12.94182,77.61583,Bengaluru,Koramangala,1.0,1.0,1.0,385548677,False,False,Entire home/flat,Entire serviced apartment,1,1949.97,354.54,2304.51
201,Bengaluru,12.93661,77.61929,Bengaluru,Koramangala,1.0,1.0,2.0,206678207,False,False,Entire home/flat,Entire serviced apartment,1,3456.77,797.72,4254.49
202,Bengaluru,12.88493,77.60921,Bengaluru,Unknown-Bengaluru,1.5,2.0,2.0,148547658,False,False,Entire home/flat,Entire serviced apartment,1,2924.96,709.08,3634.04
203,Bengaluru,12.89612,77.61122,Bengaluru,BTM Layout,1.0,1.0,2.0,148547658,False,False,Entire home/flat,Entire serviced apartment,1,2304.51,531.81,2836.32
204,Bengaluru,12.89375,77.61886,Bengaluru,Bommanahalli,1.0,1.0,2.0,61337158,False,False,Entire home/flat,Entire serviced apartment,1,2038.61,354.54,2393.15
205,Bengaluru,12.868371410950756,77.58668361892732,Kothnur,Gottigere,1.0,1.0,1.0,237020899,False,True,Entire home/flat,Entire serviced apartment,1,2304.51,443.18,2747.69
206,Bengaluru,12.869826835120564,77.58555828791543,Bengaluru,Gottigere,1.0,1.0,1.0,237020899,False,True,Entire home/flat,Entire serviced apartment,1,3456.77,709.08,4165.85
207,Bengaluru,12.870103191296764,77.5871330477402,Bengaluru,Gottigere,1.0,1.0,1.0,237020899,False,True,Entire home/flat,Entire serviced apartment,1,3013.59,531.81,3545.4
208,Bengaluru,12.96412,77.7312635,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,266673804,True,False,Entire home/flat,Entire serviced apartment,1,2304.51,531.81,2836.32
209,Bengaluru,12.96131,77.71704,Bengaluru,Marattahalli,3.0,3.0,3.0,415802637,False,False,Entire home/flat,Entire serviced apartment,1,5672.64,1152.26,6824.900000000001
210,Bengaluru,12.96312,77.71603,Bengaluru,Marattahalli,2.5,2.0,2.0,415802637,False,False,Entire home/flat,Entire serviced apartment,1,4874.93,974.99,5849.92
211,Bengaluru,12.90679,77.64195,Bengaluru,HSR Layout,1.0,1.0,1.0,465113608,False,False,Entire home/flat,Entire serviced apartment,1,2393.14,443.18,2836.3199999999997
212,Bengaluru,12.80772,77.67614,Bommasandra,Kyalasanahalli,3.0,3.0,4.0,206678207,False,False,Entire home/flat,Entire serviced apartment,1,4165.85,974.99,5140.84
214,Bengaluru,13.106090670132255,77.74682282626952,Bendiganahalli,Unknown-Bengaluru,4.0,4.0,4.0,59678432,False,True,Entire home/flat,Entire villa,1,5052.2,974.99,6027.19
218,Bengaluru,12.805620544693523,77.67236570793459,Bommasandra,Kyalasanahalli,2.0,2.0,2.0,272351353,False,False,Entire home/flat,Entire villa,1,2393.14,443.18,2836.3199999999997
220,Bengaluru,13.13934158036564,77.74179987609386,Budigere,Unknown-Bengaluru,1.0,4.0,2.0,540515046,False,False,Private room,Hotel room,0,974.99,177.27,1152.26
222,Bengaluru,13.14847,77.61872,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,158506685,False,False,Private room,Hotel room,0,1329.53,265.91,1595.44
223,Bengaluru,13.064293882612189,77.50222827112552,Bengaluru,Chikkabanawara,1.0,1.0,2.0,684398502,False,False,Private room,Hotel room,0,3988.58,797.72,4786.3
224,Bengaluru,12.96617317199707,77.56990051269531,Bengaluru,Chikpete,1.0,1.0,1.0,314616523,False,False,Private room,Hotel room,0,1684.07,354.54,2038.61
225,Bengaluru,12.92987,77.57683,Bengaluru,Jaya Nagar,1.0,1.0,1.0,453277387,False,False,Private room,Hotel room,0,2747.68,531.81,3279.49
226,Bengaluru,12.91436,77.51452,Bengaluru,Raja Rajeshwari Nagar,1.0,8.0,1.0,564209294,False,False,Private room,Hotel room,0,1329.53,265.91,1595.44
227,Bengaluru,13.029512246943115,77.62799382217455,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,652553242,False,False,Private room,Hotel room,0,1152.26,265.91,1418.17
228,Bengaluru,13.040080508666824,77.62575467301637,Bengaluru,HBR Layout,2.0,2.0,2.0,540818452,False,False,Private room,Hotel room,0,4609.02,797.72,5406.740000000001
229,Bengaluru,13.036619274795056,77.62296558642129,Bengaluru,Nagavara,1.0,1.0,1.0,454397831,False,False,Private room,Hotel room,0,1152.26,177.27,1329.53
230,Bengaluru,13.02551,77.64392,Bengaluru,HBR Layout,1.0,1.0,1.0,526225494,False,False,Private room,Hotel room,0,2747.68,620.45,3368.13
231,Bengaluru,13.026256801016878,77.62481441750785,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,547635834,False,False,Private room,Hotel room,0,4343.12,2836.32,7179.4400000000005
232,Bengaluru,13.03699,77.62167,Bengaluru,Nagavara,1.0,1.0,1.0,196068081,False,False,Private room,Hotel room,0,1063.62,177.27,1240.8899999999999
233,Bengaluru,13.025057403191797,77.59257089546506,Bengaluru,RT Nagar,1.0,1.0,1.0,657494708,False,False,Private room,Hotel room,0,1152.26,177.27,1329.53
234,Bengaluru,12.967934,77.7497413,Bengaluru,Whitefield,1.0,1.0,1.0,128538831,False,False,Private room,Hotel room,0,1949.97,354.54,2304.51
235,Bengaluru,12.95565,77.64994,Bengaluru,Domlur,1.0,1.0,1.0,652553242,False,False,Private room,Hotel room,0,1506.8,354.54,1861.34
236,Bengaluru,12.95296,77.65619,Bengaluru,Unknown-Bengaluru,1.0,1.0,2.0,652553242,True,False,Private room,Hotel room,0,974.99,177.27,1152.26
237,Bengaluru,12.98447,77.61186,Bengaluru,Unknown-Bengaluru,1.0,1.0,2.0,121817168,False,True,Hotel room,Hotel room,0,3279.5,620.45,3899.95
238,Bengaluru,12.980585538183137,77.60556163797361,Bengaluru,Shivaji Nagar,1.0,1.0,1.0,233123037,False,False,Private room,Hotel room,0,4609.02,886.35,5495.370000000001
239,Bengaluru,12.979570932461932,77.60425401055049,Bengaluru,Shivaji Nagar,1.0,1.0,1.0,387979943,False,False,Private room,Hotel room,0,4874.93,974.99,5849.92
240,Bengaluru,12.98692,77.59731,Bengaluru,Vasanth Nagar,1.0,1.0,1.0,199611180,False,False,Private room,Hotel room,0,3190.86,620.45,3811.3100000000004
241,Bengaluru,12.931424393731486,77.60628277161024,Bengaluru,Sadduguntepalya,1.0,1.0,2.0,652553242,True,False,Private room,Hotel room,0,974.99,177.27,1152.26
242,Bengaluru,12.930253020174666,77.60793845202754,Bengaluru,Sadduguntepalya,1.0,1.0,2.0,652553242,True,False,Private room,Hotel room,0,1063.62,265.91,1329.53
243,Bengaluru,12.88316,77.64198,Bengaluru,Unknown-Bengaluru,2.0,2.0,2.0,486839004,False,False,Private room,Hotel room,0,1595.43,354.54,1949.97
244,Bengaluru,12.88389,77.63994,Bengaluru,Unknown-Bengaluru,8.0,8.0,8.0,451232340,False,False,Private room,Hotel room,0,1152.26,177.27,1329.53
245,Bengaluru,12.87651,77.60656,Bengaluru,Unknown-Bengaluru,1.0,1.0,2.0,652553242,False,False,Private room,Hotel room,0,1063.62,265.91,1329.53
246,Bengaluru,12.87734,77.60663,Bengaluru,Unknown-Bengaluru,1.0,1.0,2.0,652553242,True,False,Private room,Hotel room,0,1329.53,265.91,1595.44
247,Bengaluru,12.903987195110927,77.63325033200267,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,652553242,False,False,Private room,Hotel room,0,1063.62,265.91,1329.53
248,Bengaluru,12.901669259390996,77.60346899179754,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,543295750,False,True,Private room,Hotel room,0,2038.61,354.54,2393.15
250,Bengaluru,13.0189657,77.7071617,Bengaluru,Krishnarajapura,1.0,1.0,1.0,425891169,True,False,Private room,Private room,0,2038.61,354.54,2393.15
251,Bengaluru,13.12338,77.62019,Bengaluru,Katgenahalli,1.0,1.0,1.0,595125957,True,False,Private room,Private room,0,1506.8,265.91,1772.71
252,Bengaluru,13.09163,77.42194,Bengaluru,Unknown-Bengaluru,1.0,1.0,2.0,585816739,False,True,Private room,Private room,0,1329.53,265.91,1595.44
253,Bengaluru,13.09209,77.42329,Nagarur colony,Unknown-Bengaluru,1.0,1.0,2.0,585816739,False,True,Private room,Private room,0,1329.53,265.91,1595.44
254,Bengaluru,12.85736951548051,77.56059313681695,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,691791272,False,False,Private room,Private room,0,1152.26,177.27,1329.53
255,Bengaluru,12.89877,77.48205,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,472056676,True,False,Private room,Private room,0,2659.05,531.81,3190.86
256,Bengaluru,12.97424,77.68477,Bengaluru,Unknown-Bengaluru,2.0,1.0,1.0,161051230,False,False,Private room,Private room,0,2127.24,443.18,2570.4199999999996
257,Bengaluru,12.9645,77.70914,Bengaluru,Marattahalli,1.0,1.0,2.0,451803466,False,False,Private room,Private room,0,1949.97,354.54,2304.51
258,Bengaluru,12.88639,77.66763,Haralur,Unknown-Bengaluru,0.5,1.0,1.0,8751136,False,True,Private room,Private room,0,1861.34,354.54,2215.88
259,Bengaluru,12.90043,77.70606,Bengaluru,Unknown-Bengaluru,1.0,1.0,2.0,597694966,True,False,Private room,Private room,0,3013.59,531.81,3545.4
260,Bengaluru,12.83975446683587,77.63503481294141,Bengaluru,Unknown-Bengaluru,2.0,1.0,1.0,709894365,False,True,Private room,Private room,0,1949.97,265.91,2215.88
262,Bengaluru,13.07434,77.5673,Bengaluru,Kodigehall,1.0,1.0,1.0,126264390,False,True,Private room,Private room,0,1772.7,354.54,2127.2400000000002
263,Bengaluru,13.05256,77.57116,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,551345703,False,False,Private room,Private room,0,5318.1,1063.62,6381.72
264,Bengaluru,13.03104,77.56,Bengaluru,Mathikere,1.0,1.0,2.0,20519323,False,False,Private room,Private room,0,1506.8,265.91,1772.71
265,Bengaluru,13.025099950509976,77.54069675665835,Bengaluru,Yeshwanthpur,1.0,2.0,2.0,595100084,False,False,Private room,Private room,0,3013.59,620.45,3634.04
266,Bengaluru,13.02514,77.57632,Bengaluru,Unknown-Bengaluru,1.0,1.0,2.0,15751971,False,False,Private room,Private room,0,3190.86,797.72,3988.58
267,Bengaluru,13.026615627955003,77.52055384218693,Bengaluru,Peenya,1.0,1.0,1.0,375481193,False,False,Private room,Private room,0,2038.61,354.54,2393.15
268,Bengaluru,13.0483,77.51878,Bengaluru,T Dasarahalli,1.0,1.0,1.0,127367487,False,False,Private room,Private room,0,1240.89,265.91,1506.8000000000002
269,Bengaluru,12.99356,77.55691,Bengaluru,Rajaji Nagar,1.0,1.0,1.0,476781531,False,False,Private room,Private room,0,2747.68,531.81,3279.49
270,Bengaluru,12.94514,77.56268,Bengaluru,Basavanagudi,1.0,1.0,1.0,312175321,False,False,Private room,Private room,0,1152.26,177.27,1329.53
271,Bengaluru,12.97257,77.50726,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,101899965,False,False,Private room,Private room,0,1418.16,265.91,1684.0700000000002
272,Bengaluru,12.97005,77.50931,Bengaluru,Nagar Bhavi,1.0,1.0,2.0,440811244,False,False,Private room,Private room,0,1772.7,354.54,2127.2400000000002
273,Bengaluru,12.90392,77.51934,Bengaluru,Raja Rajeshwari Nagar,1.0,1.0,1.0,494825833,False,False,Private room,Private room,0,1418.16,265.91,1684.0700000000002
274,Bengaluru,13.066960986214932,77.66148093538013,Bengaluru,Narayanpur,1.0,1.0,2.0,713774481,False,False,Private room,Private room,0,1240.89,265.91,1506.8000000000002
275,Bengaluru,13.0563737,77.6588441,Bengaluru,Narayanpur,1.0,1.0,1.0,381080539,False,False,Private room,Private room,0,2038.61,354.54,2393.15
276,Bengaluru,13.076301996963783,77.64921206607343,Bengaluru,Narayanpur,1.0,1.0,1.0,694683930,False,False,Private room,Private room,0,1329.53,177.27,1506.8
277,Bengaluru,13.08367,77.64323,Bengaluru,Unknown-Bengaluru,1.0,1.0,2.0,484351780,False,False,Private room,Private room,0,3456.77,709.08,4165.85
278,Bengaluru,13.05195,77.65083,Bengaluru,Unknown-Bengaluru,3.0,1.0,1.0,722095704,True,False,Private room,Private room,0,2215.88,354.54,2570.42
279,Bengaluru,13.00604,77.65151,Bengaluru,Banaswadi,1.5,1.0,1.0,121777231,False,True,Private room,Private room,0,1772.7,354.54,2127.2400000000002
280,Bengaluru,13.017971394406016,77.66529187560081,Bengaluru,Ramamurthy Nagar,1.0,1.0,1.0,451757173,False,False,Private room,Private room,0,974.99,177.27,1152.26
281,Bengaluru,13.017977600933564,77.66524694859982,Bengaluru,Ramamurthy Nagar,1.0,1.0,1.0,451757173,False,False,Private room,Private room,0,974.99,177.27,1152.26
282,Bengaluru,13.006403,77.625771,Bengaluru,Cooke Town,1.0,1.0,1.0,12435190,False,True,Private room,Private room,0,1595.43,265.91,1861.3400000000001
283,Bengaluru,13.09021,77.60188,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,596653717,False,False,Private room,Private room,0,1595.43,265.91,1861.3400000000001
284,Bengaluru,13.06127601719176,77.6012326068339,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,370669579,False,False,Private room,Private room,0,1861.34,354.54,2215.88
285,Bengaluru,13.05888,77.58767,Bengaluru,Sahakar Nagar,1.0,1.0,2.0,122293900,False,False,Private room,Private room,0,1418.16,354.54,1772.7
286,Bengaluru,13.037334949845992,77.61689246732305,Bengaluru,Nagavara,1.0,1.0,1.0,532703009,False,False,Private room,Private room,0,1152.26,265.91,1418.17
287,Bengaluru,13.027211905852766,77.58889191851101,Bengaluru,RT Nagar,3.0,3.0,6.0,712647979,True,True,Private room,Private room,0,6824.9,1152.26,7977.16
288,Bengaluru,12.90559,77.69259,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,163277027,False,True,Private room,Private room,0,1506.8,265.91,1772.71
289,Bengaluru,12.92664,77.68054,Bengaluru,Bellandur,1.0,1.0,1.0,585368726,False,False,Private room,Private room,0,1772.7,354.54,2127.2400000000002
290,Bengaluru,12.926484740110787,77.67143525122087,Bengaluru,Bellandur,1.0,50.0,1.0,586025218,False,False,Private room,Private room,0,2038.61,354.54,2393.15
291,Bengaluru,12.917781292133313,77.67425711792745,Bengaluru,Bellandur,1.0,1.0,1.0,597100486,False,True,Private room,Private room,0,2481.78,620.45,3102.2300000000005
292,Bengaluru,12.917480419851138,77.67465028200071,Bengaluru,Bellandur,1.0,1.0,1.0,597100486,False,True,Private room,Private room,0,2570.41,531.81,3102.22
293,Bengaluru,12.91012,77.66682,Bengaluru,Bellandur,1.0,1.0,1.0,297851892,False,True,Private room,Private room,0,2393.14,443.18,2836.3199999999997
294,Bengaluru,12.924008080953238,77.67635876899189,Bengaluru,Bellandur,3.0,2.0,2.0,597100486,False,True,Private room,Private room,0,6115.82,1506.8,7622.62
295,Bengaluru,12.84984,77.67972,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,459503800,False,False,Private room,Private room,0,1506.8,265.91,1772.71
296,Bengaluru,12.99096,77.66237,Bengaluru,CV Raman Nagar,1.0,1.0,1.0,33770194,False,True,Private room,Private room,0,4874.93,974.99,5849.92
297,Bengaluru,12.966236633719532,77.637804187241,Bengaluru,Domlur,1.0,1.0,1.0,161676649,False,False,Private room,Private room,0,4431.75,1063.62,5495.37
298,Bengaluru,12.955171857169631,77.63951982490339,Bengaluru,Domlur,0.5,1.0,1.0,659150690,True,False,Private room,Private room,0,1240.89,177.27,1418.16
299,Bengaluru,12.9176,77.6495,Bengaluru,HSR Layout,1.0,1.0,1.0,559469333,False,True,Private room,Private room,0,3368.13,709.08,4077.21
300,Bengaluru,12.90906,77.64613,Bengaluru,HSR Layout,1.0,1.0,2.0,118925263,False,False,Private room,Private room,0,2659.05,620.45,3279.5
302,Bengaluru,12.97986200667649,77.60398432537154,Bengaluru,Shivaji Nagar,1.0,1.0,1.0,371874668,False,False,Private room,Private room,0,3545.4,709.08,4254.4800000000005
303,Bengaluru,12.97196,77.59704,Bengaluru,Ashok Nagar,1.0,1.0,1.0,182322332,False,False,Private room,Private room,0,3722.67,709.08,4431.75
304,Bengaluru,12.97147,77.59718,Bengaluru,Ashok Nagar,1.0,1.0,1.0,116168448,False,True,Private room,Private room,0,5318.1,1063.62,6381.72
305,Bengaluru,12.974802869055283,77.5983003526926,Bengaluru,Ashok Nagar,1.0,1.0,1.0,197508892,False,True,Private room,Private room,0,7179.44,1418.16,8597.6
306,Bengaluru,12.934884391927522,77.61967047266955,Bengaluru,Koramangala,1.0,2.0,1.0,161676649,False,False,Private room,Private room,0,4874.93,974.99,5849.92
307,Bengaluru,12.946967699825604,77.60206201654364,Bengaluru,Adugodi,1.0,1.0,1.0,288147017,False,False,Private room,Private room,0,1418.16,354.54,1772.7
308,Bengaluru,12.899084,77.65679200000001,Bengaluru,HSR Layout,3.0,2.0,2.0,503485022,False,False,Private room,Private room,0,1506.8,265.91,1772.71
309,Bengaluru,12.88667,77.58083,Bengaluru,JP Nagar,1.0,1.0,1.0,462236490,False,False,Private room,Private room,0,1240.89,177.27,1418.16
310,Bengaluru,12.89100667537961,77.59169574826956,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,150725538,False,False,Private room,Private room,0,1152.26,177.27,1329.53
311,Bengaluru,12.96623,77.71489,Bengaluru,Marattahalli,1.0,1.0,1.0,70800816,False,True,Private room,Private room,0,1949.97,443.18,2393.15
312,Bengaluru,12.96604,77.71634,Bengaluru,Marattahalli,1.0,1.0,1.0,70800816,False,True,Private room,Private room,0,2304.51,531.81,2836.32
313,Bengaluru,12.96621,77.71611,Bengaluru,Marattahalli,1.0,1.0,2.0,70800816,False,True,Private room,Private room,0,1772.7,354.54,2127.2400000000002
314,Bengaluru,12.9265507,77.6286717,Bengaluru,Koramangala,1.0,1.0,1.0,564934986,False,True,Private room,Private room,0,3899.94,620.45,4520.39
315,Bengaluru,12.928366,77.6317759,Bengaluru,Koramangala,1.0,1.0,1.0,395209807,False,True,Private room,Private room,0,1684.07,354.54,2038.61
316,Bengaluru,12.927631030726928,77.6297681213522,Bengaluru,Koramangala,1.0,1.0,1.0,564934986,False,True,Private room,Private room,0,4520.39,886.35,5406.740000000001
317,Bengaluru,12.9314334,77.6236514,Bengaluru,Koramangala,1.0,1.0,1.0,597100486,False,True,Private room,Private room,0,3545.4,886.35,4431.75
318,Bengaluru,12.9309,77.62298,Bengaluru,Koramangala,1.0,1.0,2.0,682571567,False,True,Private room,Private room,0,3279.5,620.45,3899.95
319,Bengaluru,12.93077,77.62439,Bengaluru,Koramangala,1.0,1.0,2.0,682571567,False,True,Private room,Private room,0,4520.39,886.35,5406.740000000001
320,Bengaluru,12.9308347,77.62387059999999,Bengaluru,Koramangala,1.0,1.0,1.0,717311638,True,False,Private room,Private room,0,2924.96,443.18,3368.14
321,Bengaluru,12.92971,77.62739,Bengaluru,Koramangala,1.0,1.0,1.0,39202857,False,False,Private room,Private room,0,1152.26,265.91,1418.17
322,Bengaluru,12.92603,77.63777,Bengaluru,Koramangala,1.0,1.0,1.0,161676649,False,False,Private room,Private room,0,4165.85,974.99,5140.84
323,Bengaluru,12.90922121502252,77.6342279906882,Bengaluru,HSR Layout,1.0,1.0,2.0,410791503,False,False,Private room,Private room,0,2127.24,443.18,2570.4199999999996
324,Bengaluru,12.906465063645472,77.64268655329943,Bengaluru,HSR Layout,1.0,1.0,1.0,650678582,False,False,Private room,Private room,0,2393.14,443.18,2836.3199999999997
